date,price_btc,ma7_btc,ma30_btc,price_eth,ma7_eth,ma30_eth
2025-09-14,115970.5848844303,113759.11151276708,112831.29425473747,4667.6996526303,4443.771155202543,4428.463053763467
2025-09-15,115373.5555588683,114365.04910877103,112765.75304329534,4609.7861109508,4487.450253756086,4434.4381752945665
2025-09-16,115397.2527272751,114846.78110106922,112695.62091640617,4524.2449391025,4518.101573231871,4437.68544282094
2025-09-17,116762.8496864193,115591.83968993658,112669.6213433608,4504.2666355228,4545.947843146557,4438.2570635463935
2025-09-18,116455.9464822532,115946.21420244593,112676.27246718892,4591.7687943313,4580.846698955214,4447.406831446497
2025-09-19,117145.4950895201,116180.83255353018,112821.84414232097,4590.6367372135,4599.606373414457,4464.61152981693
2025-09-20,115655.8104644134,116108.78498473996,112868.62457273628,4470.4794740094,4565.554620537228,4469.277792324973
2025-09-21,115715.5153678177,116072.34648236675,112978.6617558847,4481.7994723682,4538.997451928357,4477.85648831789
2025-09-22,115304.4799940704,116062.47854453846,112927.66943961963,4452.8711303779,4516.5810261322285,4465.311341270543
2025-09-23,112696.7410171186,115676.69115737324,112838.89469128534,4199.9517740176,4470.253431120101,4446.1802641178365
2025-09-24,112022.165878612,114999.45061340078,112792.9819381341,4166.1905498775,4421.956847456486,4425.78297708996
2025-09-25,113320.5690854101,114551.5395567089,112897.48909301427,4148.6568276203,4358.655137926343,4418.017332141587
2025-09-26,108963.5301359563,113382.6874204855,112801.51643112596,3863.0632875907,4254.716073694514,4393.373785550143
2025-09-27,109710.2087466774,112533.3157465232,112751.32056280547,4037.0979210261,4192.804423268329,4377.938877984406
2025-09-28,109654.8102107573,111667.500724086,112655.62765627411,4018.1674531057,4126.5712776594,4361.625778720173
2025-09-29,112142.5736275267,111215.79981457978,112777.7032216452,4141.8396640865,4082.138211046343,4354.208483475377
2025-09-30,114309.1504111945,111446.14401373347,112961.94299270981,4215.6127894793,4084.375498969443,4348.95023120399
2025-10-01,114024.2278355005,111732.15286471754,113154.30522309795,4144.2304633716,4081.2383437543144,4340.79353116573
2025-10-02,118503.2445175248,112472.53506930535,113465.65718768467,4343.9519834405,4109.137651728629,4342.15185652223
2025-10-03,120611.7191159105,114136.56206644166,113779.70842159989,4484.0062459095,4197.843788631314,4347.42352117835
2025-10-04,122250.151868428,115927.98251240604,114130.99615797243,4515.7590681597,4266.223952507543,4349.619920192729
2025-10-05,122380.9370846327,117746.0006372454,114519.536181544,4487.7066516733,4333.300980874343,4355.94031989702
2025-10-06,123506.1852002768,119369.37371906683,114947.66965067707,4515.3213919653,4386.655513428457,4362.897249192521
2025-10-07,124773.5082307443,120864.28197900251,115433.14696420926,4689.1317347466,4454.3010770380715,4376.76463954548
2025-10-08,121518.7559357507,121934.92885046682,115779.37241583959,4454.3284628667,4498.600791251657,4381.77450760517
2025-10-09,123352.504875232,122627.68033013928,116156.95161897439,4527.5780045479,4524.833079981286,4389.037584331033
2025-10-10,121698.0306677832,122782.86769469254,116495.30465575558,4368.6494393853,4508.353536192115,4391.014474106543
2025-10-11,113201.740641389,121490.23751940124,116469.51851397895,3835.6328420501,4411.192646747886,4373.953008719191
2025-10-12,110853.116638839,119843.40602714499,116314.51684754257,3749.2181859549,4305.6942945024,4350.28298105106
2025-10-13,115189.5714637257,118655.31835049484,116282.16444813527,4159.7293077919,4254.895425334771,4331.979233172457
2025-10-14,115222.2830211652,117290.85760626926,116257.2210526931,4246.2174615548,4191.6219577359425,4317.9298268032735
2025-10-15,113156.5694382691,116096.25953520046,116183.32151533979,4128.8884470339,4145.130526902686,4301.89990467271
2025-10-16,110708.6696087942,114289.99735428077,116027.03541139043,3983.1544356894,4067.3557313514716,4283.8635545589395
2025-10-17,108076.7286203319,112344.09706178773,115737.49804252083,3890.199301248,3999.0057116175717,4263.394643416447
2025-10-18,106443.6119498464,111378.65010585308,115403.75355810729,3831.2441758357,3998.3787593012285,4238.043822799927
2025-10-19,107156.0033764772,110850.49106837282,115070.77050100586,3889.4990302043,4018.4188799082854,4214.67256589962
2025-10-20,108621.134857428,109912.14298175885,114836.28131410635,3985.0765644047,3993.4684879958286,4198.4924689127965
2025-10-21,110608.5714932665,109253.04133491618,114666.0498516213,3978.7901551344,3955.2645870786287,4181.72549167167
2025-10-22,108486.1026271664,108585.83179047293,114438.77060605782,3877.487197955,3919.3501229245003,4162.546027257574
2025-10-23,107618.4266715404,108144.36851372241,114269.49346120522,3801.7907952383,3893.4410314314855,4149.273994631597
2025-10-24,110048.5182729163,108426.05274980588,114203.70520768203,3855.8421162401,3888.5328621446424,4138.929046843684
2025-10-25,110997.804371297,109076.65166715595,114126.2797172116,3933.232269901,3903.102589868257,4131.74822825304
2025-10-26,111620.3093731354,109714.40966667856,114214.83902511756,3952.2135579356,3912.0618081155853,4134.719903931203
2025-10-27,114476.0122750858,110550.82072634397,114373.69914273119,4161.5908962492,3937.2781412362287,4138.869669771973
2025-10-28,114182.7944280676,111061.42400274413,114524.63194997485,4123.2062206717,3957.909007741557,4142.370962024173
2025-10-29,112950.3486325947,111699.17343209103,114551.55778347714,3982.3127893175,3972.884092221914,4137.053399531873
2025-10-30,110046.6692583728,112046.06523020995,114409.47507838307,3897.359267617,3986.5367311331574,4126.44494880313
2025-10-31,108240.7652872572,111787.8148036872,114216.69299344163,3802.2953645332,3978.887195175029,4115.047112175183
2025-11-01,109573.9055562912,111584.40068725783,113919.0483614005,3847.2981773652,3966.6108962413427,4098.491985306007
2025-11-02,110014.1355677609,111354.94728649003,113565.79557646219,3872.2118961958,3955.1820874213713,4078.0988403155498
2025-11-03,110650.2092823146,110808.40400180842,113179.13082359174,3910.0947691627,3919.254069266157,4057.9100303489836
2025-11-04,106521.0867382576,109713.87433183557,112650.46914537923,3600.7155024878,3844.612538097029,4028.343658709467
2025-11-05,101635.2740227234,108097.43510185395,111921.43877279412,3296.7437604313,3746.674105399,3987.7244043250003
2025-11-06,103877.9596595516,107216.19087345092,111224.9204870877,3427.6905913707,3679.578580220957,3945.67636621247
2025-11-07,101322.6402945857,106227.88730306928,110551.7166323822,3308.918164922,3609.0961231336432,3907.496022947647
2025-11-08,103396.084215925,105345.34139730268,109886.5026104053,3434.35122853,3550.1037018714715,3871.0551304137166
2025-11-09,102290.1371465517,104241.91305141566,109239.57282636425,3401.4594003397,3482.8533453206,3838.81546244553
2025-11-10,104709.6786165627,103393.26581345111,108956.50409220338,3576.2547046627,3435.161907534886,3830.169524532617
2025-11-11,105909.0727232174,103305.83523987392,108791.70262834932,3564.6105957999,3430.0040637223283,3824.015938194117
2025-11-12,102960.7756450056,103495.19261448567,108384.07610105864,3416.7813282593,3447.1522876977574,3799.2510055430303
2025-11-13,101521.7085945359,103158.58531948343,107927.39028683768,3409.6144555412,3444.569982579257,3771.36423867591
2025-11-14,99730.4533956204,102931.13004820267,107479.85308541605,3235.7276362969,3434.114192775671,3741.5922116513434
2025-11-15,94456.3936823534,101654.03140054959,106938.1105545347,3106.6012878651,3387.2927726806856,3712.3737733905336
2025-11-16,95508.310198892,100685.19897945535,106519.16327382003,3170.1129807405,3354.2432841665145,3688.3708960402832
2025-11-17,94411.3294718297,99214.00624449349,106118.08719121946,3101.686799467,3286.447869138557,3664.052316827993
2025-11-18,92036.7255045672,97232.24235611489,105614.1112621558,3021.3021576301,3208.8323779714433,3635.11242107552
2025-11-19,92819.759215009,95783.52572325824,105087.39874074183,3117.2225871583,3166.0382720998714,3606.1839551673065
2025-11-20,91363.2783869337,94332.32140788648,104445.88897053075,3017.7483614098,3110.0574015096718,3574.14922870982
2025-11-21,86649.9725791823,92463.68129125248,103718.01796893128,2832.0683583343,3052.391790372157,3539.3019340557967
2025-11-22,85051.8019295002,91120.16818370202,102965.79714419661,2764.7352186752,3003.5537804878854,3504.733414837027
2025-11-23,84682.6242914775,89573.64162549993,102120.26734481532,2768.6178294996,2946.197330310614,3468.49260527901
2025-11-24,86783.8476683958,88484.00136786653,101313.13545471862,2799.8149340925,2903.072778114257,3430.712027418727
2025-11-25,88229.3574071977,87940.09163967089,100533.437055854,2953.3276457522,2893.3621335602716,3397.4158303459467
2025-11-26,87310.3315995044,87153.03055174167,99627.91436666796,2955.0464693213,2870.1941167264144,3357.1976827816834
2025-11-27,90474.226779697,87026.02317927928,98837.62877838896,3027.4772491325,2871.5839578296573,3320.673383730377
2025-11-28,91279.0605717642,87687.32146393383,98115.25250969459,3015.6118196921,2897.8044523093427,3288.450018076197
2025-11-29,90950.3769591099,88529.97503959236,97478.70943305249,3033.1356454142,2936.1473704149143,3259.6425640027696
2025-11-30,90841.4525819368,89409.80765251513,96898.73234287514,2991.2330117033,2967.949539301157,3232.607152241773
2025-12-01,90406.2844857115,89927.29862641737,96259.81164052249,2992.8341859496,2995.523718137886,3204.1250191945865
2025-12-02,86281.4951977692,89649.03259649899,95468.72362818943,2799.0367919902,2973.482167600457,3168.352515721067
2025-12-03,91344.7327515017,90225.37561821289,94825.20774382901,2995.7511493228,2979.297121886386,3137.8743950597363
2025-12-04,93619.437508171,90674.69143656631,94395.15276949278,3195.4089919086,3003.2873708544,3124.3641780404296
2025-12-05,92140.7041979579,90797.78338316541,94078.66710866727,3133.6982356186,3020.1568588439,3118.9293272133395
2025-12-06,89307.0915451296,90563.02832402538,93592.9715048532,3022.6564205232,3018.659826716614,3105.42818818509
2025-12-07,89244.7620814118,90334.92968109323,93190.37556441408,3039.3585731332,3025.534906920886,3096.4428684587965
2025-12-08,90162.9071400713,90300.16148885891,92749.26966188563,3052.9763304365,3034.1266418475857,3083.73037185568
2025-12-09,90618.0535204608,90919.66982067202,92360.20020768259,3125.321462184,3080.738737589557,3074.5257739171566
2025-12-10,92723.2137206963,91116.5956734141,91960.65137782038,3322.4692178366,3127.412747377243,3066.0662576896198
2025-12-11,92005.1371495741,90885.9813364717,91497.18685869893,3326.2602116375,3146.1057787670857,3058.1212448842066
2025-12-12,92494.1769164041,90936.47743910688,91148.30023441222,3236.0986208579,3160.734405229843,3052.0984879708267
